,val_loss,val_acc,loss,acc,lr
48,1.0256186232566833,0.6799999925494195,0.5474114922332103,0.7985492078708748,0.0003874205285683274
49,1.0406108595728873,0.6579999880194664,0.5248054259770047,0.8051896496089097,0.0003874205285683274
50,1.044195979654789,0.6659999910593033,0.5205333427177142,0.8062001515688472,0.0003486784698907286
51,1.0213176307082177,0.6789999848008156,0.49810010657478615,0.8151503121191629,0.0003486784698907286
52,1.0510234577059745,0.6969999924302102,0.4957568935390897,0.8169547799858924,0.0003486784698907286
53,1.0863019690513611,0.6629999910593033,0.4921890308470714,0.8184344436761047,0.0003486784698907286
54,0.9983924500346184,0.6869999898076058,0.49277385409234803,0.8169908693388388,0.0003486784698907286
55,1.115641764640808,0.678999995470047,0.4862847727289134,0.818181818175365,0.0003486784698907286
56,1.0659465123414993,0.6809999930858612,0.4623863145102967,0.8278898552300512,0.0003138106258120388
57,1.0354771986007691,0.6769999978542328,0.45481229408042273,0.8317875058150455,0.0003138106258120388
58,1.1022372419834137,0.6709999943375587,0.453464277867069,0.8317875058559162,0.0003138106258120388
59,1.217707936167717,0.6579999914169311,0.439302030559689,0.8383196794727303,0.00028242956614121795
60,1.0700471695065499,0.6859999963641167,0.4340846789694602,0.8409542026013495,0.00028242956614121795
61,1.176119830608368,0.6619999977946281,0.42989528245422376,0.8415677217175965,0.00028242956614121795
62,1.1178756546974182,0.6799999945163727,0.4177770473361725,0.846475874303399,0.00025418659788556397
63,1.1239781787991523,0.6749999929666519,0.4154998598394229,0.8446353169955283,0.00025418659788556397
64,1.1149756264686586,0.6809999950528145,0.4153129981336704,0.8464036955415779,0.00025418659788556397
65,1.1764404489398002,0.6749999985694886,0.3934144214064011,0.8562921794298309,0.00022876793809700757
66,1.133650665938854,0.6729999953508377,0.39529535220295653,0.8540907286376695,0.00022876793809700757
67,1.1562330020666123,0.67399999076128,0.3879700005441671,0.8577718430770214,0.00022876793809700757
68,1.1294164193868637,0.6859999946355819,0.38239050031852695,0.8599372045549561,0.00020589114865288138
69,1.1710736935138701,0.6709999907016754,0.37544853059963035,0.8616334043004649,0.00020589114865288138
70,1.1148950305581093,0.6889999944567681,0.3790288618975671,0.8603341874373661,0.00020589114865288138
71,1.14865484470129,0.6809999896883965,0.3631904430582831,0.8667941824343313,0.0001853020366979763
72,1.2003447096943856,0.6709999977350235,0.35689643801082505,0.8690678118936657,0.0001853020366979763
73,1.220892236173153,0.6759999936819077,0.3544632413482463,0.8693565267538051,0.0001853020366979763
74,1.165278164446354,0.6849999919533729,0.3431919869988013,0.8739398751695436,0.00016677183157298714
75,1.140593160033226,0.6969999924302102,0.3448325188476842,0.8727489263781905,0.00016677183157298714
76,1.158396959722042,0.7119999961256981,0.33809074050913196,0.8744451260828284,0.00016677183157298714
77,1.217303548336029,0.690999988436699,0.3306175258286638,0.8767548450349303,0.00016677183157298714
78,1.2786895391345023,0.6719999984502792,0.3286674794357778,0.8797502615983649,0.00016677183157298714
79,1.250616130888462,0.6749999932050705,0.32568272335095927,0.8813742827175715,0.00016677183157298714
80,1.1935692104697226,0.6869999951720238,0.3218754823544975,0.8799307084276295,0.000150094652781263
81,1.1970765262842178,0.686999993443489,0.31673036200201127,0.8814103720726688,0.000150094652781263
82,1.2362038217186928,0.6909999920725822,0.31420466333510466,0.8838644483246993,0.000150094652781263
83,1.259945433795452,0.6720000004172325,0.311650125867832,0.8851275758735714,0.0001350851816823706
84,1.2493619273900987,0.685999996304512,0.3099575006338866,0.8858132737021646,0.0001350851816823706
85,1.2687464950680734,0.6829999982118606,0.3058322306455264,0.8883395286235192,0.0001350851816823706
86,1.3021456264853477,0.6629999820590019,0.2942384252747323,0.8927785196102634,0.0001215766606037505
87,1.3011954193711281,0.6769999978542328,0.2992632546711477,0.8917319282048827,0.0001215766606037505
88,1.2983372911810875,0.6820000028014183,0.2957467927099922,0.8911544985319277,0.0001215766606037505
89,1.2544667401909828,0.6899999971389771,0.2895336709998602,0.8938251109704713,0.00010941899381577969
90,1.3014964450597764,0.6929999933242798,0.2825028751654628,0.8966761701522358,0.00010941899381577969
91,1.2858407532572746,0.6869999895691872,0.2824905754687695,0.8975784041694932,0.00010941899381577969
92,1.2905154775977135,0.7019999937415123,0.2762371905839337,0.8987693528683494,9.847709588939324e-05
93,1.3408564156889915,0.6829999982118606,0.2767669605176922,0.8988776209422461,9.847709588939324e-05
94,1.336061148762703,0.6949999945759773,0.2733827306591508,0.9002851059179613,9.847709588939324e-05
95,1.3472612904310226,0.6839999967813492,0.26909244682182326,0.9003572846754803,8.862938557285815e-05
96,1.3281814822554587,0.6899999932646751,0.2698962932713447,0.9007903569624629,8.862938557285815e-05
97,1.277296475827694,0.6979999912381172,0.2669691834770195,0.9022700205214584,8.862938557285815e-05
98,1.3242580743432044,0.6879999992847443,0.26352202765173854,0.9051210797440937,7.976644701557234e-05
99,1.3383277496695518,0.6949999911785125,0.2610532554227015,0.904146667143556,7.976644701557234e-05
